,Comment ID,Comment,Likes,Replies
1248,UgzmiA2dD1Fpucs6O8J4AaABAg,"Hey flights, its been a long time since we see your appearance and your presence, I hope you are doing just fine and healthy I was wondering if you could use this song called Alien Blue by Vundaber when you upload another montage❤️ Lovessss from Cambodia.",3,0
1249,UgxGzCi69vj_kGN81nR4AaABAg,Our favorite raze main is back❤️ we miss you Connor,1,0
1250,UgzKIElltIAbELT4oGx4AaABAg,Not only are you amazing with Raze but you also listen to good kid :D,0,0
1251,Ugz_VwgnEPsee92zaat4AaABAg,I miss flying raze so muchh!! Nicee video flights!! Thank you for uploading 💜,1,0
1252,UgzcwpIbXZhOg2CLq654AaABAg,NO DOUBT THIS MAN HAS THE BEST MOVEMENTS ON THIS GAME !!!!!!!,0,0
1253,UgxGUd7Pn5UW3lbQDhF4AaABAg,We need this man in pro scene... pls God help.,2,0
1254,Ugz5O7m9Oonkg6r4okF4AaABAg,Your skill is insane. It&#39;s like youve become one with raze.,0,0
1255,UgwtcOe4xSk5McJu8tV4AaABAg,"I learned how to play raze from you lol, you’re awesome also your music taste is just 👌",0,0
1256,UgxJILatDZc6LrI4tbt4AaABAg,How did you do that parkour so fast? 😮I swear it&#39;s impossible to complete but you just did it in under a minute,0,0
1257,UgzJMwGJwsHGpD7K-XF4AaABAg,I&#39;m sure you&#39;ve heard it all before but man you really are INCREDIBLE! Truly unbelievable!,0,0
1258,UgyQ7tnpiJGSdLVAEvN4AaABAg,Great movement and music as always my guy.,2,0
1259,UgxkqTEOuu08pcIeHMR4AaABAg,When the world wanted him the most he returned,1,0
1260,UgwdsB2jAnRLAmDM39Z4AaABAg,That speedrun looked like you were no clipping with how fast and how smooth you were moving. Gj man,0,0
1261,UgzHlX5k6JfvtQhXK_d4AaABAg,your video never fail to amaze me &lt;3,1,0
1262,Ugx9Vlwguv1br_N3cwR4AaABAg,"When the world needed him most, he returned.",11,0
1263,UgzK40MM-oxyBEDxkCh4AaABAg,"i&#39;m speechless but amazed<br>you are a legend, thank you for everything you are doing Sir",0,1
1264,UgzxdAgnRr7X0ovIeU54AaABAg,"Already one of, if not the best Raze players around and now he got the Parkour championship title too",1,0
1265,UgxIuKLO5_lKL8nTKT14AaABAg,This guy teached how to play Raze now that last clip shows how to dodge raze ult... Love you man keep up the gud work❤️⚡,435,7
1266,UgyUc0O58Br2D_Ev96B4AaABAg,"Its just this things makes me so proud for u, after almost 2 years watching, you grew big.<br>You are a legend!",16,3
1267,UgwGrnhMtBNeXi8KNzh4AaABAg,"<a href=""https://www.youtube.com/watch?v=b6Z-We5LBpc&amp;t=2m00s"">2:00</a> I love how he acknowledges the player and says his nades are good instead of complaining or saying the champ is busted what a chill gamer",34,0
1268,UgzHX0ZTZ7YDTKUAFKd4AaABAg,His Raze is so smooth that he becomes Jett twice 😎,59,0
1269,Ugx53J8em4sDtbERvvZ4AaABAg,Amazing video as always hope he finds the &quot; START STREAMING&quot; button soon love you connor ❤️,318,6
1270,UgzKQjwe6Q5pSDw2M1h4AaABAg,You make raze look so easy looking forward for tutorials,408,3
1271,UgxpL5sGc4L6TXJA6HN4AaABAg,Him uploading just every few weeks makes this way more enjoyable. Its something special and nothing you see to often,24,1
1272,UgzQFL4F6KPrz-KBknB4AaABAg,"i wanted to say i really love your videos and your gameplay I always have good moments when I watch them even if I&#39;m passing through a rough period and I hope you will still continue for a long time thanks for indirectly helping me and maybe a lot of other people, you&#39;re one of the rarest channel I still watch on youtube you&#39;re awesome at this game and always convey good vibes. I hope you&#39;re ok too and happy in your life you deserve it don&#39;t hesitate to take a break for yourself take care of you. I love you man thanks for everything (sorry for incomprehensible things i&#39;m not english)",1,0
1273,Ugzt6DIP8jaAys-FDC94AaABAg,I&#39;ve been watching you for years. I hope one day I get to run into you in Valorant. Keep it up man. You&#39;re a legend.,0,0
1274,UgwUdivxL9yf4iIgGS54AaABAg,I remember when you had few subscribers and Valorant was new out. I was looking for Raze videos and discovered your channel and when I first saw your Raze play I knew you were going to be big. And look you now have over 700000 subscribers and you play Raze like a god. 😁,0,0
1275,UgwFAT8R8YNMlvFR7FR4AaABAg,can we just appreciate the sage for using her wall to help flights with his satchels!!<br>although i bet there&#39;s that one person screaming &#39;WALL MID SAGE! WALL OF CT SAGE! WALL KITCHEN SAGE!!&#39; LOL &lt;3,863,15
1276,UgwnsCpS6wjErC8Pz2R4AaABAg,This is my first time stumbling on your videos and the LEAST I CAN SAY you’ve earned another subscriber! Watching these raze plays just put a wide smile on my face and now it makes me want to become a raze main😅,0,0
1277,UgxGi2qF-y6FQ2xEnol4AaABAg,"Amazing content! your game looks so fluid, can u tell me your settings? I would love to use them. Thank you and keep up with the good work!",1,0
1278,UgySloQG8DALl6MmdnN4AaABAg,it&#39;s always a good day whenever flights uploads a new montage,1,0
1279,Ugzlk80_9838CD9bO2l4AaABAg,This is the kind of montage that motivates me to grind raze movement again :) keep up the good work mate,0,0
1280,UgxqC7ykveaQ16i9VeZ4AaABAg,Amazing video as always hope he finds the &quot; START STREAMING&quot; button soon love you connor ❤️,375,1
1281,UgwSD-oHAAp4CCIvcTx4AaABAg,Amazing video as always hope he finds the &quot; START STREAMING&quot; button soon love you connor ❤️,8,1
1282,UgyPkCY5VL4YIdr4vc14AaABAg,Defination of a masterpiece  🔥keep up the good work man,4,0
1283,UgyHYNm0m-fLUiJPIi54AaABAg,"Glad to see the fancy movement shenanigans have retained a seemingly permanent viability. I haven&#39;t touched Valorant in quite honestly too long, but watching your vids always hype me up for playing some.",0,0
1284,UgxWlYbXlp6xIJ-ZpxZ4AaABAg,Love the addition of clips from other streamers reacting to the plays. Keep doing your thing man.,3,0
1285,UgwvlYV0g7TBFxS11JN4AaABAg,I can&#39;t put into words... YOU&#39;RE INSANE! How can someone be that AWESOME??,0,0
1286,Ugzgt_QydHOG6nmESZ14AaABAg,"always look forward to ur uploads, keep up the amazing content!",0,0
1287,UgwZ0Dn-uXjRHTiCoTF4AaABAg,"I’ll be honest, I don’t even play the game - but I stay for the music and edits cause it’s right up my alley, you’ve given art to a shooter and that’s pretty cool man.",2,0
1288,UgxqOBynctY7tTdHIiF4AaABAg,I am aspiring to be as good as u connor thank u for making these clips you are so good.,1,0
1289,UgzjpmjV4ECoiRJL1BJ4AaABAg,"Dang, i started watching you at the start of your channel, when i also started with val, immidiately i wanted to be just like you, i started to learn satchel jumps, and mained raze, and i such helped me in my valorant ranked &quot;career&quot;. My favourite video is &quot;how does 1000 hours of raze look like&quot; or something like that, where &quot;remember when&quot; music was playing in the background (and also you made me love this so song so much, its my favourite song now for sure). I even subbed once to your twitch channel lol. Thanks flights, all the good memories i made alone, and with my friends, by playing and killing my enemies with raze. Thank you so much for creating such good content, i think i will always find myself comfortable on this channel &lt;3.",1,0
1290,Ugwl5mgS2fDXJc4i1iB4AaABAg,"Actually impressive. You are the GOAT 🐐!! Love your compilations. I feel like you’re going for another 100,000 kills before you stream again 😏 I hope not as I miss them, you and your followers! Take care bro ❤️",3,0
1291,UgzAnscPvViC7vTXGPh4AaABAg,You should do a video showcasing all your satchel spots on every map,0,0
1292,Ugz39UJdx3ubyWSM-V14AaABAg,Even the creators of the game didn&#39;t realise satchels could be used to this extent 🔥,0,0
1293,UgwLiU-XPX7h6mYK4B94AaABAg,He&#39;s just running into their crosshairs mate and wins every duel he takes. What a man.,93,4
1294,UgytRfasjVgS0R1FyQ14AaABAg,The amount of time raze said talk about collateral damage is insane. Keep up the good work.,4,0
1295,UgzOCuSbO0NQkZA23DN4AaABAg,Bro your raze skills and rotates are incredible <br><br>I wish I could play raze like you<br>Wish you best of luck,0,0
1296,UgybtDAMcnJUd2b-DFx4AaABAg,"This guy inspires me to use raze and im never gonna stop watching his vids,its so satisfying and i also learn about many thing&#39;s dam.",12,2
1297,UgzSllxiceYQMFf0bc14AaABAg,Amazing video as always hope he finds the &quot; START STREAMING&quot; button soon love you connor ❤,0,0
1298,Ugwa0i7z2WZpmtlS_A94AaABAg,You make playing raze look so fun and easy,0,0
1299,Ugxf6LhRsl3a1sK9FPh4AaABAg,"Greetings from the Philippines! You are the main reason why I main Raze in Valorant. I continue to learn more techniques not only with the satchel hops but also improving my aim as well! Cheers!<br><br>Also, what&#39;s your crosshair settings? It looks simple but sick!",0,0
1300,UgyjzAJr4eyeK-UwGnp4AaABAg,Amazing video as always hope he finds the &quot; START STREAMING&quot; button soon love you connor ❤️,0,0
1301,Ugw2S-QcdjXgPJZxuhB4AaABAg,I&#39;m so jealous how you play Raze! You&#39;re so amazing~,0,0
1302,Ugz_yBxEbwwPoPdUJQ54AaABAg,Amazing video as always hope he finds the &quot; START STREAMING&quot; button soon love you connor ❤️,0,0
1303,UgwiZwJi-MDw5nJlpHV4AaABAg,Because of him I still haven’t given up on raze <br>He’s the best 🙌🙌,5,0
1304,UgyEkmZUDWqpnvI0NWt4AaABAg,These videos should never end!!! 🔥🔥,0,0
1305,Ugw677tHegjkuTtSiat4AaABAg,Such a smooth gameplay🔥.Lots of love from india❤,0,0
1306,UgypHtL_9_Rhfj9upXJ4AaABAg,Ayo i have a really good idea.. how about you start streaming. ive heard its a good way to interact with the community Kappa,953,22
1307,UgxmwatcgizkhrxyLHN4AaABAg,Very insane movement 🔥,1,0
1308,Ugysg0ydguqGne6Pf3x4AaABAg,"Everyone’s talking about his movement, I’m still in awe over how good his nades are",0,0
1309,Ugy36gO6bKMLqkVDepJ4AaABAg,"Amazing video, it’s so much fun to watch",1,0
1310,Ugx1_MBxu2e0Fd9b7hV4AaABAg,I love how flights makes me want to play valorant and after playing it I realize it&#39;s just want! :°0,0,0
1311,UgyQWPMKUaOEOsfGSMh4AaABAg,"Its just this things makes me so proud for u, after almost 2 years watching, you grew big.<br>You are a legend!",19,2
1312,Ugz4Pb_6Sc56CHT9NAx4AaABAg,your clips and music taste are both awesome!! love you dude❤️,0,0
1313,UgzsWkzdPkxA28gZ0pd4AaABAg,This guy makes everyone look like a noob... and im here for it,1,0
1314,UgzXo3yvSrpCTHT_VG54AaABAg,Dodging the other raze ult was quite awesome,3,0
1315,UgwsLdFMSoxndjzG1gR4AaABAg,wish my games were like this. everyone missing you in this montage lolol. good work man!,0,0
1316,UgwZjnTGqvkSsjolHFJ4AaABAg,"Your awesome man, keep it up!",1,0
1317,UgwHPHXwY1BlUBnXBoJ4AaABAg,Your videos are a blessing for my eyes ❤️,2,0
1318,UgyEKoPVhZXEMDyACZF4AaABAg,You know it&#39;s a good day when Flights uploads a new video,2,0
1319,UgwPWnPe-S4J52IMuIR4AaABAg,Is it me or ain&#39;t this the smoothest montage by far?? I actually feel calm watching this.,3,0
1320,UgyeXXcjInn0JB6CbwJ4AaABAg,"Insane montage holy smokes 😳<br>Funny at <a href=""https://www.youtube.com/watch?v=b6Z-We5LBpc&amp;t=6m09s"">6:09</a> jett try to steal ur ace 🤣",0,0
1321,Ugys-BOm3Slw9-diE0Z4AaABAg,"Hey flight, pretty sure I&#39;ve seen a total of about 4 of your videos because I just found your raze clips today and I was curious about whether you prefer the phantom or vandal because I&#39;m trying to find the one that works for me so I figured id ask for your opinion",0,0
1322,UgxgSZkLh21fpY3osqF4AaABAg,Appreciated man....Great gameplays....I wish u get picked by any of the top org......❤️,0,0
1323,UgyYSmTMoleKGGNson14AaABAg,"I miss the flights weekly god raze uploads, motivated me so much :(",0,0
1324,UgzbTUQCOBrP1274ogJ4AaABAg,"This is so satisfying to watch, keep posting please",1,0
1325,UgxLcaaAiVirGoKZKLR4AaABAg,"Honestly bro, made my first edit bc of you, u mad good son thanks for the inspo frfr 🙏💪",0,0
1326,Ugy-OOt1DLUnSD3TTFB4AaABAg,This guy is so amazing❤️,1,0
1327,UgyXBzM_JOCVfhoffI94AaABAg,"If anyone was wondering, both songs are made by Good Kid. First song is called Nomu and it’s on the first album. The second song is called down with the king and starts the second album.",21,4
1328,Ugx3oe60hayc7-tgZu14AaABAg,As usual. Only 2 words to describe. Smooth and Clean.,0,0
1329,Ugys-7siMYQ4TEo9znR4AaABAg,You&#39;re literally the best raze player I&#39;ve ever seen,1,0
1330,UgwU61XXamdtf8562bV4AaABAg,"Stream sometimes, bro! I want to see u play live.<br>You&#39;re absolutely cracked!",1,0
1331,Ugz9-thoAYR9AKlVTiZ4AaABAg,Thanks for the inspiration today! I just started playing again after a year and a half. Ez sub. Keep up the great work homie!,2,0
1332,UgxgUqPI3FjnOhSU_Xt4AaABAg,"SHEESH! insane video as always :D (also what a great job the editor did)<br><br>Keep it up, bro! Much love.",15,0
1333,UgyQcqQqrpmcZLoaERp4AaABAg,"SHEESH! insane video as always :D (also what a great job the editor did)<br><br>Keep it up, bro! Much love.",0,1
1334,UgxQDTlAuNdlWzLQ6pZ4AaABAg,"I&#39;m so proud of you, I subscribed to your channel at 30k, now you&#39;re on 740k OMG GG man.",2,0
1335,UgzpqEIZSN17_xE1ZRB4AaABAg,I love your videos! Hope these comments make you smile. We surely enjoy watching you a lot :),4,3
1336,UgzGPb3gf9u3grS9VgZ4AaABAg,Get well soon Flights and come back to streaming....Really missing ur live Satchel Jumps a lot &lt;3,6,0
1337,UgwMCYPgJ3V-DuUBogl4AaABAg,I missed these type of videos man keep em coming,1,0
1338,UgzCsH0qC2M3jeTjY7N4AaABAg,Cleanest raze out there I can&#39;t wait for the streams again bro,1,0
1339,UgxrlbqRF5sVpdUByrd4AaABAg,"I love how he incorporates bands like Good Kid, not very known about, but produce some really good music. Love the attention they’re getting. &lt;3",2,1
1340,UgxzErsgMr4zAt6t0aF4AaABAg,"damn, that Raze ult dodge at <a href=""https://www.youtube.com/watch?v=b6Z-We5LBpc&amp;t=7m00s"">7:00</a> is really sth",1,0
1341,UgxjMY-y4pDUy5dwkbx4AaABAg,I love all your content flights! But imagine the mess if there was 3 satchels xD,0,1
1342,Ugw2T5ue-JhId23q3Ld4AaABAg,NO DOUBT THIS IS THE BEST RAZE PLAYER EVER IN THE HISTORY OF VALORANT 🥵,32,4
1343,UgzHjgyherooa_QrtV14AaABAg,Trying so hard to be this good one day. Watched the other raze video a ton now this will be the new inspiration,0,0
1344,UgwqMykCA_RXwfRgHPx4AaABAg,I have been gaming for a very long time and I have seen so many pros and streamers but never have I ever seen any gameplay like this.,0,0
1345,UgwKAuRqRdfpKb_mCyN4AaABAg,Friend : Name a perfect combination<br>Me: Flights and Raze,0,0
1346,Ugwt9nyrSAWl5jfsUAB4AaABAg,This guy always makes me wanna play raze ❤️ u Flights,2,3
1347,UgxMAvfHXQiCKKJCvFx4AaABAg,Watching Flights&#39; Raze gameplay over an indie tune is my favourite vibe,0,0
1348,UgwkXoonTeUON0AFinl4AaABAg,Anytime I hear &quot;satchel out&quot; I know I&#39;m about to be extremely satisfied.,2,0
1349,Ugz1DIBRi03gDLL0yLd4AaABAg,great video and content as always! we miss your streams ..,3,0
1350,UgwVKuhtI5apJoLYgbt4AaABAg,I love how he plays Valorant like it’s apex literally running and shooting and makes it look impeccable,1,1
1351,UgxIf8g3jnkgNUZewTx4AaABAg,"Gotta love Good Kid, goes surprisingly well with this montage",0,0
1352,Ugw1yn0Afik4uqpJrbt4AaABAg,I wish I had a friend like that Sage <br>Actually walling me up for kills instead of walling me in a corner<br>Still funny when it happens though lol,1,0
1353,UgxtucIDK4TMZr-xn4B4AaABAg,Dodging raze ults with movement abilities is insanely satisfying,0,0
1354,UgzuAou1SKfykZneg6F4AaABAg,damn dude this is one of your craziest vids yet. Awesome stuff,1,0
1355,Ugy9HDGhLcFWXMfoHOZ4AaABAg,can we just talk about how his enemys never hit... my enemys usually shoot me when they see me...,0,0
1356,UgxcYrf_RhiZ-q8bmJd4AaABAg,"I&#39;ve been a fan since sept 2021! cheers bro, u are so awesome. looking forward to meet u in person!",0,0
1357,UgwDA2IgZTOAPsQm7jB4AaABAg,"Woah! Raze DOES look like jett After 100,000 kilss!! <a href=""https://www.youtube.com/watch?v=b6Z-We5LBpc&amp;t=1m23s"">1:23</a>",2,0
1358,UgwuGk0DQR585mdJdeV4AaABAg,U are f gooooooood bro❤️ i can watch u play raze for hours,1,0
1359,UgxS74Q_lDmp7syl3SJ4AaABAg,How does he make every clip video have such a cool vibe,0,0
1360,UgyEx0JozTNlQ-Ecz7B4AaABAg,The amount of ACE&#39;s he&#39;s got in this video equals my all aces from all acts,0,0
1361,UgwJGeEmHJYdyGHtkPd4AaABAg,forever and always the best raze main &lt;3 we miss u over on twitch,1,0
1362,Ugw-cYZVPiD_RqaYCUB4AaABAg,Truly is a wonderful thing when you get so good to the point where you can literally play casually and stomp people.<br><br>Song: Nomu by Good Kid,24,6
1363,Ugxj5DWsjstJajtVb7J4AaABAg,Bro your content is 🔥 full on fire,0,0
1364,Ugyh3DbggPOsbJIxd-F4AaABAg,"unreal strong clips, i like it so much",1,0
1365,UgygMJNiWbwQfJEe-jt4AaABAg,"Bro Jodi looks so cool, she can actually pull off any look, she is so awesome fr",641,3
1366,UgwHYbcT8gjWSmJe1Ut4AaABAg,"This was incredibe! She nailed the cosplay! More of this would be sweet, and editor knocked it out of the park with this one!",140,0
1367,UgyeCuGkNtk5ebtzA7p4AaABAg,I lowkey want to see Jodi&#39;s Reyna cosplay and Jollz&#39;s cosplay side by side and say they are siblings &gt;_&lt;,203,5
1368,Ugz0kzhD577OnwqP1yJ4AaABAg,"the transition at <a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=5m18s"">5:18</a> is so sickkkkk love the vid as always jodi!!! editors!!!",27,0
1369,UgwH5-Y38Yxd4bJIQOZ4AaABAg,"I want to see Jodi and Rae recreate the Viper vs Reyna card, I think it&#39;ll be awsome",35,0
1370,Ugxc-QPVwMtMWDw6srJ4AaABAg,i&#39;d really like a friend like jodi in my life. honestly i&#39;d never get bored,34,0
1371,Ugy75DPJ1rZQezECZ4p4AaABAg,This is by far one of the best cosplays I’ve seen of Reyna! I loved the hair and the makeup!! I love your contents Jodi aghhh keep it up!! 🥰🥰🥰,19,0
1372,UgxUUhps2Fcgosx7ajd4AaABAg,"Jodi, seriously, your cosplay is AWESOME, spot-on! AMAZING Reyna! You look great, you did the hair and makeup perfectly and Stella did amazing with her part! I hope you wear this to certain places, it&#39;s SO GODD! &lt;3 <br><br>   Edit: Okay, never mind. Maybe the suit can be re-worked with the restroom in mind or you could come up with some clothing with the same colors... Take certain pieces off of that costume (especially the collar) and sew them to something that allows easier access. <br><br>   Anyway, it LOOKS good, if not very functional...",6,0
1373,UgwGpmhrB0zg758Rw754AaABAg,This is the best cosplay I’ve ever seen 😂 like no one cosplays this good tbh . Just awesome especially the prime vandal I wish I had it 😢,2,0
1374,UgzP339qYCDBoJ5X5yZ4AaABAg,"Yoo <a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=5m18s"">5:18</a> is sooo clean damn great job editor",30,0
1375,Ugy0qkxDLgIP_y6xMix4AaABAg,It was so fun watching it live but hectic for Jodi 😂,4,0
1376,UgweYxUFAEeeockZXkx4AaABAg,"“I’m going to res for ult” <a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=10m07s"">10:07</a> <br><br>She was too focused haha",11,2
1377,UgxOdcCB8C9A8glWeXV4AaABAg,"Always looking fire 🔥  Jodi, you look good. Always good to watch the game play, it&#39;s been awhile since I&#39;ve seen one. Much love.",2,0
1378,UgwtvtanAoyzzmihwct4AaABAg,the first time jodi said &quot;RAT&quot; i laughed and said to myself &quot;sneaky little tattle tale RAT&quot; and then she said that 😭😭😭 i was deadddd,1,0
1379,Ugxi5lvduLH0n8YyoG14AaABAg,"Cosplayers all around the world feel your pain. When it comes to conventions and shoots, the bathroom may as well be in another block",4,0
1380,UgwgMegIG2ic0Dj_clV4AaABAg,"As a cosplayer, functionality is VERY important when picking which fits you wanna wear to cons lol",1,0
1381,Ugxote6XiCu2eqyklDV4AaABAg,How does she slay literally everyday like tell me ur ways queen,4,0
1382,Ugy9UuRzvxz_Wurdh4N4AaABAg,you&#39;re actually cracked at reyna too! good clips!,1,0
1383,UgzOP4OcuIfC2n_EuHl4AaABAg,Just waiting for her to do Reyna laugh after every kill🤣,4,0
1384,UgwHYBbbUz1sFGkR2r14AaABAg,When ate we going to see Jodie and Rae game together again? its been ages.,1,0
1385,UgyGUJpn62zB5lQe82l4AaABAg,"jodi looks so cool as reyna, damn",17,0
1386,Ugx4PXojHBNDp8Aqaw54AaABAg,"That was a clean transition at <a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=5m18s"">5:18</a>",1,0
1387,UgxhB7cHdZoD6JBvP4N4AaABAg,"<a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=8m40s"">8:40</a> ok so we know that John has pissed through at least one of the things he owns.. maaaaaan",4,0
1388,Ugwdw7JzSdtYwuoEZBR4AaABAg,So cute when she did her mean face even when she couldn&#39;t 🤣🤣🤣🤣,0,0
1389,UgxAW51bg_PDKTXtgIN4AaABAg,this cosplay was so good i love it 🫶🫶,1,0
1390,Ugxb7vqPW-y2ES5VJAJ4AaABAg,Bro you look so cool as reyna. The look actually fits you really well. Would love to see you do ore cosplay,0,0
1391,UgwvcVcubAhAgJEylVd4AaABAg,This is one of the best Reyna cosplays I’ve seen! And omgg the prime vandal,0,0
1392,Ugwrvqf2jWPe2OmFzV14AaABAg,"John is a lucky man, u get u a girl that can cosplay THIS GOOD u basically can fulfil any fantasy...",0,0
1393,UgzCsSgc6UN5oaGlYUN4AaABAg,The cosplay was so dope,25,0
1394,UgxmvVOLdF86h7THFIB4AaABAg,"jodi i’m always in love with ur makeup skills, ilysm 💗",3,0
1395,UgwqXcUSZUThf3_U3LN4AaABAg,"<a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=5m17s"">5:17</a> the transition between window and sewer was cool",0,0
1396,UgzsogL7FMIskV0HxCF4AaABAg,"it&#39;s crazy how pretty you look while you&#39;re smiling with that slicked back hair, it looks so good on you 😭😭",1,0
1397,Ugz8CQHJQ8nlzDhBwTN4AaABAg,"Did anyone else notice the transition @ <a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=5m20s"">5:20</a> ? it’s so smooth and cool wthh",0,0
1398,UgzpUMVkCUcsC1si_CN4AaABAg,"love the cosplay look, great job",1,0
1399,UgxgZLz19c0B1tDiraN4AaABAg,jodi&#39;s vids so good it makes me sad when i hear the outro music,2,0
1400,Ugz5iQ4H_E4eKPes_Ut4AaABAg,I heckin love jodi and reyna 🖤,0,0
1401,UgydzdLLeNkV_i8VZ7h4AaABAg,The laugh of Tenzin sound like the Pokemon Horsea 😂😂,1,0
1402,UgxkqSFyv6Esm8yTiih4AaABAg,"Just like you instalock Reyna, I insta clicked on this video as I got the notification 😛❤️",1,0
1403,UgyGTL-PGOXznsVT8aB4AaABAg,John&#39;s a lucky man,1,0
1404,UgzpQciim346DPBWNkh4AaABAg,you should get her nails too if you cosplay as Reyna again :3,1,0
1405,UgzNTiWoDA7aOlX7SE94AaABAg,"Ok Jodi is gorgeous ,good for her honestly.",1,0
1406,UgyCKAk58auU6QU-SGJ4AaABAg,she looks so good as reyna wth,0,0
1407,UgwsF9zR6cd9XNMJyXp4AaABAg,"Seems to be part of your identity, but I&#39;d like to say you pull off the hoops really well",0,0
1408,Ugx4LqZkv2ZLRltCXBR4AaABAg,"Loved the fit! Just out of curiosity, was that Kirby background music for Pearl? if so, a wonderful choice",0,0
1409,Ugzs95IEGN0nCve0dD94AaABAg,"<a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=4m09s"">4:09</a> she shot the blind lol",0,0
1410,UgyfwmfDUdr4oTSBBJ14AaABAg,"THAT TRANSISTION AT <a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=5m20s"">5:20</a>",0,0
1411,Ugz3MgaWXvKMl_Bwirl4AaABAg,Ngl I panicked when she tried to look mean. My heartu jdicjsjs 😳,2,0
1412,Ugz_2S2iKhlGbT07uqt4AaABAg,Bro the 3D printed prime vandal? That is sick need me one.,1,0
1413,UgzrCa0m3Rgn_oqKRCd4AaABAg,Literal goddess ❤,0,0
1414,UgybOncd_zCmOBT1VTF4AaABAg,good looking and you play amazing,1,0
1415,UgwZSVvv22MUm-GoGht4AaABAg,"that cosplay is sickkkk. honestly, if you just had her arm tattoo, MAYBE some contacts and did your nails black instead, it would be perfect!!! looks amazing regardless 😍",0,0
1416,Ugzwvf6lsmtUkDoLPVZ4AaABAg,LMAOOA LOVE THE COSPLAY! RLLY ATE FR! 😍😍😍🫶🫶🫶,4,0
1417,Ugz5KQ9ouFt0AZia3IV4AaABAg,The cosplay is… dope!,0,0
1418,UgztEXUUgvi0VOLqHbJ4AaABAg,johns raze tho broooo also why is the photoshoot like the vandal there&#39;s no barrel?,2,0
1419,Ugymng2v5Ys8cah8NAl4AaABAg,This IS the reyna buff,0,0
1420,Ugzsj5XF4aAHchwKowh4AaABAg,Great outfit love the prime vandal,0,0
1421,UgysciH9qdmuDzk1Mq54AaABAg,"Well, she has a Jett voice wtf",0,0
1422,Ugxf96dSB6Q7xO_3tmp4AaABAg,jodi why can i not pull this off ;-; u do it so well,1,0
1423,UgyYyfOKMRiERNCysB94AaABAg,nice cosplay! I love it,0,0
1424,UgzLb8hNfhoPpN_j1nx4AaABAg,Hello everyone checking the comments! I hope you all have a lovely rest of your day and upcoming week &lt;3,2,0
1425,UgzF2ABzuDlZqel7zTl4AaABAg,She looks like a softer and nicer Reyna 😅,0,0
1426,UgwQE4PBZVyD1zThrfJ4AaABAg,"<a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=12m02s"">12:02</a> the chamber double cheek&#39;d up 😫😫",0,0
1427,UgyDbtJGasoSOK5A6pt4AaABAg,She really looks like reyna holy shit,0,0
1428,UgzIEUbBkvPh0AY_e_R4AaABAg,I wonder what is Quarter Jade&#39;s game sens and dpi. She is so good at this game and at being Reyna. <br>&lt;3,0,2
1429,Ugz4TP0EGggxtKlShNN4AaABAg,god cant wait for fade cosplay,0,0
1430,UgxNKDdn1NP1jFJlFrB4AaABAg,Looks Awesome!,0,0
1431,Ugw-O6GnE2s5kEVU-9R4AaABAg,"<a href=""https://www.youtube.com/watch?v=mI-xOHNYc0o&amp;t=1m48s"">1:48</a> lmfao",0,0
1432,UgzV8HiXy26J8jnADC94AaABAg,"A bit weird since I went from only playing controller, started playing and I won 2 games as reyna, just to get a reyna video appear on my recommended by someone i havent watched in over a month? Am I being spied on? &gt;_&gt;",0,0
1433,UgxCjErkhdUZxw5RKpB4AaABAg,I want that gun,1,0
1434,UgxQ7gpEh-NDNBfh63B4AaABAg,CUTEEE&lt;3,1,0
1435,Ugw7NxjbmvTrvLkquMx4AaABAg,I love it,2,0
1436,UgwfxRoGo5pLtf3zF9J4AaABAg,Comfy Reyna lol,0,0
1437,Ugw3ATDmE8l4GfbTTbV4AaABAg,reyna mains irl,0,0
1438,Ugyus-loG7wXpCOhnF14AaABAg,jollz did it better still look good tho LMAO,0,0
1439,UgyF70lydYsCPbVsyCZ4AaABAg,"Awesome!, new Suscriber",0,0
1440,UgxpvgEovg06iDBxZGV4AaABAg,"Daaamn, she so cute:3",0,0
1441,Ugwh51uBB_SyZjAJYCl4AaABAg,Love the persona 5 ost so good,0,0
1442,Ugyr3nPQES8K9Do4NEN4AaABAg,jodi is so pretty oh ma gawd,2,0
1443,UgxUC4ksPM0mmB9D0fB4AaABAg,does anyone knows the name of the song in her intro? please,0,0
1444,Ugw7Y9Qc6XzE1lwh2_t4AaABAg,bad looking washmachine insta locking reyna*,0,0
1445,UgxLRTkryuvdUUYuIFJ4AaABAg,does chris have a yt?,0,0
1446,UgyzxvA-s1KFPuItgYN4AaABAg,ohh my god those are some nice thick... headphones.,0,0
1447,Ugwc9u5SWpASHY5vYrd4AaABAg,Sage next?,0,0
